Trading_date,Option_code,K,C,Trading_volume,Maturity_date,T,S,q,r,Rt,Rt2,sigma2,EWMA_sigma
2015/11/2,10000431,2.3,0.0451,10841,2015-11-25T00:00:00Z,0.06284153,2.283,0.02030313,0.015,-0.011688,0.000137,0.000324,0.285563822
2015/11/3,10000431,2.3,0.0423,10430,2015-11-25T00:00:00Z,0.06010929,2.272,0.02030313,0.015,-0.004818,0.000023,0.000306,0.277497584
2015/11/4,10000431,2.3,0.0925,25604,2015-11-25T00:00:00Z,0.057377049,2.386,0.02030313,0.015,0.050176,0.002518,0.000438,0.332342114
2015/11/5,10000431,2.3,0.1414,24964,2015-11-25T00:00:00Z,0.054644809,2.445,0.02030313,0.015,0.024728,0.000611,0.000449,0.336257899
2015/11/6,10000467,2.55,0.0441,16465,2015-11-25T00:00:00Z,0.051912568,2.499,0.02030313,0.015,0.022086,0.000488,0.000451,0.337135795
2015/11/9,10000461,2.5,0.0946,18893,2015-11-25T00:00:00Z,0.043715847,2.532,0.02030313,0.015,0.013205,0.000174,0.000434,0.330873887
2015/11/10,10000461,2.5,0.084,16475,2015-11-25T00:00:00Z,0.040983607,2.521,0.02030313,0.015,-0.004344,0.000019,0.00041,0.321238616
2015/11/11,10000461,2.5,0.0662,18027,2015-11-25T00:00:00Z,0.038251366,2.504,0.02030313,0.015,-0.006743,0.000045,0.000388,0.312554224
2015/11/12,10000461,2.5,0.041,19211,2015-11-25T00:00:00Z,0.035519126,2.47,0.02030313,0.015,-0.013578,0.000184,0.000375,0.307597792
2015/11/13,10000461,2.5,0.0323,13269,2015-11-25T00:00:00Z,0.032786885,2.444,0.02030313,0.015,-0.010526,0.000111,0.00036,0.301022863
2015/11/16,10000461,2.5,0.029,9938,2015-11-25T00:00:00Z,0.024590164,2.449,0.02030313,0.015,0.002046,0.000004,0.000338,0.29196089
2015/11/17,10000461,2.5,0.0247,19356,2015-11-25T00:00:00Z,0.021857923,2.45,0.02030313,0.015,0.000408,0,0.000318,0.283071039
2015/11/18,10000447,2.45,0.0293,13739,2015-11-25T00:00:00Z,0.019125683,2.438,0.02030313,0.015,-0.004898,0.000024,0.0003,0.275107595
2015/11/19,10000447,2.45,0.0412,12584,2015-11-25T00:00:00Z,0.016393443,2.471,0.02030313,0.015,0.013536,0.000183,0.000293,0.271870088
2015/11/20,10000447,2.45,0.031,11467,2015-11-25T00:00:00Z,0.013661202,2.459,0.02030313,0.015,-0.004856,0.000024,0.000277,0.26426338
2015/11/23,10000304,2.45,0.0622,15276,2015-12-23T00:00:00Z,0.081967213,2.45,0.02030313,0.015,-0.00366,0.000013,0.000261,0.256607814
2015/11/24,10000304,2.45,0.0579,16854,2015-12-23T00:00:00Z,0.079234973,2.444,0.02030313,0.015,-0.002449,0.000006,0.000246,0.248972685
2015/11/25,10000304,2.45,0.0656,15883,2015-12-23T00:00:00Z,0.076502732,2.454,0.02030313,0.015,0.004092,0.000017,0.000232,0.241911735
2015/11/26,10000304,2.45,0.0589,25187,2015-12-23T00:00:00Z,0.073770492,2.447,0.02030313,0.015,-0.002852,0.000008,0.000219,0.234804252
2015/11/27,10000304,2.45,0.0341,26680,2015-12-23T00:00:00Z,0.071038251,2.318,0.02030313,0.015,-0.052718,0.002779,0.000372,0.306342543
2015/11/30,10000304,2.45,0.03,22252,2015-12-23T00:00:00Z,0.06284153,2.329,0.02030313,0.015,0.004745,0.000023,0.000351,0.297582767
2015/12/1,10000325,2.3,0.0912,17692,2015-12-23T00:00:00Z,0.06010929,2.339,0.02030313,0.015,0.004294,0.000018,0.000331,0.288999864
2015/12/2,10000319,2.35,0.123,32481,2015-12-23T00:00:00Z,0.057377049,2.462,0.02030313,0.015,0.052587,0.002765,0.000477,0.346874223
2015/12/3,10000304,2.45,0.0688,25580,2015-12-23T00:00:00Z,0.054644809,2.46,0.02030313,0.015,-0.000812,0.000001,0.000449,0.336321871
2015/12/4,10000304,2.45,0.0464,20895,2015-12-23T00:00:00Z,0.051912568,2.398,0.02030313,0.015,-0.025203,0.000635,0.00046,0.34048486
2015/12/7,10000303,2.4,0.0559,22767,2015-12-23T00:00:00Z,0.043715847,2.39,0.02030313,0.015,-0.003336,0.000011,0.000433,0.330367105
2015/12/8,10000303,2.4,0.0378,18793,2015-12-23T00:00:00Z,0.040983607,2.366,0.02030313,0.015,-0.010042,0.000101,0.000413,0.322674074
2015/12/9,10000319,2.35,0.0611,20469,2015-12-23T00:00:00Z,0.038251366,2.369,0.02030313,0.015,0.001268,0.000002,0.000388,0.31288297
2015/12/10,10000319,2.35,0.052,23783,2015-12-23T00:00:00Z,0.035519126,2.355,0.02030313,0.015,-0.00591,0.000035,0.000367,0.304220416
2015/12/11,10000319,2.35,0.0479,18534,2015-12-23T00:00:00Z,0.032786885,2.344,0.02030313,0.015,-0.004671,0.000022,0.000347,0.295511315
2015/12/14,10000319,2.35,0.0857,21087,2015-12-23T00:00:00Z,0.024590164,2.415,0.02030313,0.015,0.03029,0.000917,0.000381,0.309773747
2015/12/15,10000303,2.4,0.0306,27279,2015-12-23T00:00:00Z,0.021857923,2.382,0.02030313,0.015,-0.013665,0.000187,0.000369,0.305000676
2015/12/16,10000303,2.4,0.0279,18950,2015-12-23T00:00:00Z,0.019125683,2.372,0.02030313,0.015,-0.004198,0.000018,0.000348,0.296159365
2015/12/17,10000303,2.4,0.0318,26063,2015-12-23T00:00:00Z,0.016393443,2.401,0.02030313,0.015,0.012226,0.000149,0.000336,0.291046044
2015/12/18,10000303,2.4,0.0316,27642,2015-12-23T00:00:00Z,0.013661202,2.422,0.02030313,0.015,0.008746,0.000076,0.000321,0.284221731
2015/12/21,10000303,2.4,0.0947,22009,2015-12-23T00:00:00Z,0.005464481,2.499,0.02030313,0.015,0.031792,0.001011,0.000362,0.302021921
2015/12/22,10000481,2.45,0.0901,10615,2016-01-27T00:00:00Z,0.098360656,2.49,0.02030313,0.015,-0.003601,0.000013,0.000341,0.293155792
2015/12/23,10000482,2.5,0.0675,22478,2016-01-27T00:00:00Z,0.095628415,2.499,0.02030313,0.015,0.003614,0.000013,0.000321,0.284572366
2015/12/24,10000482,2.5,0.0616,17131,2016-01-27T00:00:00Z,0.092896175,2.478,0.02030313,0.015,-0.008403,0.000071,0.000306,0.277831364
2015/12/25,10000482,2.5,0.0667,11375,2016-01-27T00:00:00Z,0.090163934,2.486,0.02030313,0.015,0.003228,0.00001,0.000289,0.269659862
2015/12/28,10000482,2.5,0.04,16059,2016-01-27T00:00:00Z,0.081967213,2.412,0.02030313,0.015,-0.029767,0.000886,0.000324,0.285920657
2015/12/29,10000480,2.4,0.0823,13438,2016-01-27T00:00:00Z,0.079234973,2.432,0.02030313,0.015,0.008292,0.000069,0.000309,0.279079134
2015/12/30,10000480,2.4,0.0786,10368,2016-01-27T00:00:00Z,0.076502732,2.424,0.02030313,0.015,-0.003289,0.000011,0.000291,0.270879422
2015/12/31,10000480,2.4,0.0721,11596,2016-01-27T00:00:00Z,0.073770492,2.416,0.02030313,0.015,-0.0033,0.000011,0.000274,0.262940699
2016/1/4,10000480,2.4,0.0322,14183,2016-01-27T00:00:00Z,0.06284153,2.278,0.02030313,0.015,-0.057119,0.003263,0.000454,0.338112569
2016/1/5,10000480,2.4,0.0333,21572,2016-01-27T00:00:00Z,0.06010929,2.286,0.02030313,0.015,0.003512,0.000012,0.000427,0.3280966
2016/1/6,10000491,2.3,0.0638,20873,2016-01-27T00:00:00Z,0.057377049,2.317,0.02030313,0.015,0.013561,0.000184,0.000413,0.322442298
2016/1/7,10000491,2.3,0.0332,3763,2016-01-27T00:00:00Z,0.054644809,2.177,0.02030313,0.015,-0.060423,0.003651,0.000607,0.391066514
2016/1/8,10000489,2.2,0.0722,23185,2016-01-27T00:00:00Z,0.051912568,2.219,0.02030313,0.015,0.019293,0.000372,0.000593,0.38650326
2016/1/11,10000489,2.2,0.04,27172,2016-01-27T00:00:00Z,0.043715847,2.125,0.02030313,0.015,-0.042361,0.001794,0.000665,0.409334065
2016/1/12,10000489,2.2,0.0368,18847,2016-01-27T00:00:00Z,0.040983607,2.131,0.02030313,0.015,0.002824,0.000008,0.000625,0.397015939
2016/1/13,10000489,2.2,0.0314,18089,2016-01-27T00:00:00Z,0.038251366,2.112,0.02030313,0.015,-0.008916,0.000079,0.000593,0.386479394
2016/1/14,10000489,2.2,0.0325,19717,2016-01-27T00:00:00Z,0.035519126,2.131,0.02030313,0.015,0.008996,0.000081,0.000562,0.376335
2016/1/15,10000489,2.2,0.0175,18508,2016-01-27T00:00:00Z,0.032786885,2.07,0.02030313,0.015,-0.028625,0.000819,0.000577,0.381470296
2016/1/18,10000515,2.1,0.0325,19816,2016-01-27T00:00:00Z,0.024590164,2.07,0.02030313,0.015,0,0,0.000543,0.369849174
2016/1/19,10000515,2.1,0.056,22222,2016-01-27T00:00:00Z,0.021857923,2.13,0.02030313,0.015,0.028986,0.00084,0.000561,0.375878066
2016/1/20,10000515,2.1,0.0308,21375,2016-01-27T00:00:00Z,0.019125683,2.091,0.02030313,0.015,-0.01831,0.000335,0.000547,0.371316921
2016/1/21,10000515,2.1,0.0093,20914,2016-01-27T00:00:00Z,0.016393443,2.043,0.02030313,0.015,-0.022956,0.000527,0.000546,0.370905994
2016/1/22,10000525,2.05,0.034,16270,2016-01-27T00:00:00Z,0.013661202,2.067,0.02030313,0.015,0.011747,0.000138,0.000521,0.362496307
2016/1/25,10000525,2.05,0.0245,11538,2016-01-27T00:00:00Z,0.005464481,2.065,0.02030313,0.015,-0.000968,0.000001,0.00049,0.351473348
2016/1/26,10000525,2.05,0.0018,11953,2016-01-27T00:00:00Z,0.00273224,1.958,0.02030313,0.015,-0.051816,0.002685,0.000622,0.395875143
2016/1/27,10000539,1.95,0.0718,21972,2016-02-24T00:00:00Z,0.076502732,1.957,0.02030313,0.015,-0.000511,0,0.000585,0.383820329
2016/1/28,10000539,1.95,0.0576,23190,2016-02-24T00:00:00Z,0.073770492,1.915,0.02030313,0.015,-0.021461,0.000461,0.000577,0.381370059
2016/1/29,10000539,1.95,0.0769,27723,2016-02-24T00:00:00Z,0.071038251,1.975,0.02030313,0.015,0.031332,0.000982,0.000601,0.389306261
2016/2/1,10000539,1.95,0.0525,21204,2016-02-24T00:00:00Z,0.06284153,1.942,0.02030313,0.015,-0.016709,0.000279,0.000582,0.382997514
2016/2/2,10000539,1.95,0.0638,18385,2016-02-24T00:00:00Z,0.06010929,1.975,0.02030313,0.015,0.016993,0.000289,0.000564,0.377162889
2016/2/3,10000539,1.95,0.0526,16300,2016-02-24T00:00:00Z,0.057377049,1.953,0.02030313,0.015,-0.011139,0.000124,0.000538,0.368229364
2016/2/4,10000539,1.95,0.0615,17319,2016-02-24T00:00:00Z,0.054644809,1.978,0.02030313,0.015,0.012801,0.000164,0.000516,0.360464798
2016/2/5,10000539,1.95,0.0562,11075,2016-02-24T00:00:00Z,0.051912568,1.968,0.02030313,0.015,-0.005056,0.000026,0.000486,0.350036046
2016/2/15,10000539,1.95,0.0369,18073,2016-02-24T00:00:00Z,0.024590164,1.949,0.02030313,0.015,-0.009654,0.000093,0.000463,0.341442582
2016/2/16,10000539,1.95,0.0622,20971,2016-02-24T00:00:00Z,0.021857923,2.001,0.02030313,0.015,0.02668,0.000712,0.000478,0.346916547
2016/2/17,10000539,1.95,0.068,17324,2016-02-24T00:00:00Z,0.019125683,2.013,0.02030313,0.015,0.005997,0.000036,0.000451,0.337155456
2016/2/18,10000533,2,0.031,17724,2016-02-24T00:00:00Z,0.016393443,2.011,0.02030313,0.015,-0.000994,0.000001,0.000424,0.326907171
2016/2/19,10000533,2,0.0247,16274,2016-02-24T00:00:00Z,0.013661202,2.006,0.02030313,0.015,-0.002486,0.000006,0.000399,0.317095679
2016/2/22,10000533,2,0.0527,19278,2016-02-24T00:00:00Z,0.005464481,2.054,0.02030313,0.015,0.023928,0.000573,0.000409,0.32120677
2016/2/23,10000374,2,0.0674,12925,2016-03-23T00:00:00Z,0.079234973,2.03,0.02030313,0.015,-0.011685,0.000137,0.000393,0.314718389
2016/2/24,10000374,2,0.069,16377,2016-03-23T00:00:00Z,0.076502732,2.039,0.02030313,0.015,0.004433,0.00002,0.000371,0.305617411
2016/2/25,10000374,2,0.0335,30813,2016-03-23T00:00:00Z,0.073770492,1.936,0.02030313,0.015,-0.050515,0.002552,0.000502,0.355500363
2016/2/26,10000374,2,0.0347,20270,2016-03-23T00:00:00Z,0.071038251,1.956,0.02030313,0.015,0.010331,0.000107,0.000478,0.34700331
2016/2/29,10000373,1.95,0.0429,22585,2016-03-23T00:00:00Z,0.06284153,1.937,0.02030313,0.015,-0.009714,0.000094,0.000455,0.338545834
2016/3/1,10000373,1.95,0.0561,28988,2016-03-23T00:00:00Z,0.060273973,1.971,0.02030313,0.015,0.017553,0.000308,0.000446,0.335253681
2016/3/2,10000374,2,0.0717,36659,2016-03-23T00:00:00Z,0.057534247,2.049,0.02030313,0.015,0.039574,0.001566,0.000513,0.359625595
2016/3/3,10000374,2,0.075,28347,2016-03-23T00:00:00Z,0.054794521,2.053,0.02030313,0.015,0.001952,0.000004,0.000483,0.348752572
2016/3/4,10000375,2.05,0.081,38402,2016-03-23T00:00:00Z,0.052054795,2.122,0.02030313,0.015,0.033609,0.00113,0.000521,0.362505219
2016/3/7,10000376,2.1,0.0565,27913,2016-03-23T00:00:00Z,0.043835616,2.111,0.02030313,0.015,-0.005184,0.000027,0.000492,0.352039389
2016/3/8,10000375,2.05,0.0815,31493,2016-03-23T00:00:00Z,0.04109589,2.115,0.02030313,0.015,0.001895,0.000004,0.000463,0.341394368
2016/3/9,10000375,2.05,0.0644,31032,2016-03-23T00:00:00Z,0.038356164,2.107,0.02030313,0.015,-0.003783,0.000014,0.000436,0.331320743
2016/3/10,10000375,2.05,0.0523,22520,2016-03-23T00:00:00Z,0.035616438,2.059,0.02030313,0.015,-0.022781,0.000519,0.000441,0.333217731
2016/3/11,10000375,2.05,0.0489,33901,2016-03-23T00:00:00Z,0.032876712,2.066,0.02030313,0.015,0.0034,0.000012,0.000415,0.32333693
2016/3/14,10000375,2.05,0.0533,37544,2016-03-23T00:00:00Z,0.024657534,2.076,0.02030313,0.015,0.00484,0.000023,0.000391,0.314051268
2016/3/15,10000375,2.05,0.054,36782,2016-03-23T00:00:00Z,0.021917808,2.098,0.02030313,0.015,0.010597,0.000112,0.000375,0.307259704
2016/3/16,10000375,2.05,0.0665,30820,2016-03-23T00:00:00Z,0.019178082,2.135,0.02030313,0.015,0.017636,0.000311,0.000371,0.3056905
2016/3/17,10000376,2.1,0.0405,40569,2016-03-23T00:00:00Z,0.016438356,2.132,0.02030313,0.015,-0.001405,0.000002,0.000349,0.296428296
2016/3/18,10000345,2.15,0.0243,34342,2016-03-23T00:00:00Z,0.01369863,2.14,0.02030313,0.015,0.003752,0.000014,0.000329,0.287768034
2016/3/21,10000345,2.15,0.0503,31375,2016-03-23T00:00:00Z,0.005479452,2.192,0.02030313,0.015,0.024299,0.00059,0.000344,0.294566354
2016/3/22,10000345,2.15,0.0248,16768,2016-03-23T00:00:00Z,0.002739726,2.169,0.02030313,0.015,-0.010493,0.00011,0.00033,0.288492357
2016/3/23,10000345,2.15,0.0105,19398,2016-03-23T00:00:00Z,0,2.171,0.02030313,0.015,0.000922,0.000001,0.000311,0.279726697
2016/3/24,10000579,2.15,0.0712,25592,2016-04-27T00:00:00Z,0.093150685,2.14,0.02030313,0.015,-0.014279,0.000204,0.000304,0.27683041
2016/3/25,10000579,2.15,0.07,20113,2016-04-27T00:00:00Z,0.090410959,2.145,0.02030313,0.015,0.002336,0.000005,0.000286,0.268550761
2016/3/28,10000579,2.15,0.0543,26060,2016-04-27T00:00:00Z,0.082191781,2.121,0.02030313,0.015,-0.011189,0.000125,0.000277,0.263979556
2016/3/29,10000579,2.15,0.049,23752,2016-04-27T00:00:00Z,0.079452055,2.104,0.02030313,0.015,-0.008015,0.000064,0.000264,0.257828289
2016/3/30,10000579,2.15,0.0707,25300,2016-04-27T00:00:00Z,0.076712329,2.158,0.02030313,0.015,0.025665,0.000659,0.000287,0.26915913
2016/3/31,10000579,2.15,0.0708,21817,2016-04-27T00:00:00Z,0.073972603,2.156,0.02030313,0.015,-0.000927,0.000001,0.00027,0.260984341
2016/4/1,10000579,2.15,0.0719,30243,2016-04-27T00:00:00Z,0.071232877,2.165,0.02030313,0.015,0.004174,0.000017,0.000255,0.253553804
2016/4/5,10000579,2.15,0.077,30645,2016-04-27T00:00:00Z,0.060273973,2.175,0.02030313,0.015,0.004619,0.000021,0.000241,0.246484763
2016/4/6,10000579,2.15,0.0682,20890,2016-04-27T00:00:00Z,0.057534247,2.165,0.02030313,0.015,-0.004598,0.000021,0.000228,0.239643639
2016/4/7,10000579,2.15,0.0505,28180,2016-04-27T00:00:00Z,0.054794521,2.139,0.02030313,0.015,-0.012009,0.000144,0.000223,0.236989373
2016/4/8,10000579,2.15,0.0406,25564,2016-04-27T00:00:00Z,0.052054795,2.124,0.02030313,0.015,-0.007013,0.000049,0.000212,0.231382107
2016/4/11,10000579,2.15,0.045,29306,2016-04-27T00:00:00Z,0.043835616,2.144,0.02030313,0.015,0.009416,0.000089,0.000205,0.227301627
2016/4/12,10000579,2.15,0.041,20582,2016-04-27T00:00:00Z,0.04109589,2.142,0.02030313,0.015,-0.000933,0.000001,0.000193,0.220406953
2016/4/13,10000579,2.15,0.0552,40668,2016-04-27T00:00:00Z,0.038356164,2.168,0.02030313,0.015,0.012138,0.000147,0.00019,0.218842834
2016/4/14,10000579,2.15,0.0557,22753,2016-04-27T00:00:00Z,0.035616438,2.174,0.02030313,0.015,0.002768,0.000008,0.000179,0.212448728
2016/4/15,10000579,2.15,0.0526,18397,2016-04-27T00:00:00Z,0.032876712,2.178,0.02030313,0.015,0.00184,0.000003,0.000169,0.206100899
2016/4/18,10000579,2.15,0.0391,21336,2016-04-27T00:00:00Z,0.024657534,2.154,0.02030313,0.015,-0.011019,0.000121,0.000166,0.204364542
2016/4/19,10000579,2.15,0.0358,22085,2016-04-27T00:00:00Z,0.021917808,2.161,0.02030313,0.015,0.00325,0.000011,0.000156,0.198541321
2016/4/20,10000579,2.15,0.02,43903,2016-04-27T00:00:00Z,0.019178082,2.148,0.02030313,0.015,-0.006016,0.000036,0.000149,0.193909039
2016/4/21,10000579,2.15,0.019,36327,2016-04-27T00:00:00Z,0.016438356,2.146,0.02030313,0.015,-0.000931,0.000001,0.00014,0.188036647
2016/4/22,10000579,2.15,0.0184,22642,2016-04-27T00:00:00Z,0.01369863,2.156,0.02030313,0.015,0.00466,0.000022,0.000133,0.183206523
2016/4/25,10000579,2.15,0.0094,16909,2016-04-27T00:00:00Z,0.005479452,2.145,0.02030313,0.015,-0.005102,0.000026,0.000127,0.178729791
2016/4/26,10000579,2.15,0.0089,25077,2016-04-27T00:00:00Z,0.002739726,2.152,0.02030313,0.015,0.003263,0.000011,0.00012,0.173748965
2016/4/27,10000579,2.15,1.00E-04,22520,2016-04-27T00:00:00Z,0,2.144,0.02030313,0.015,-0.003717,0.000014,0.000113,0.169074933
2016/4/28,10000603,2.15,0.0407,27255,2016-05-25T00:00:00Z,0.073972603,2.142,0.02030313,0.015,-0.000933,0.000001,0.000107,0.163964357
2016/4/29,10000603,2.15,0.0352,20029,2016-05-25T00:00:00Z,0.071232877,2.135,0.02030313,0.015,-0.003268,0.000011,0.000101,0.159476418
2016/5/3,10000603,2.15,0.0434,32821,2016-05-25T00:00:00Z,0.060273973,2.159,0.02030313,0.015,0.011241,0.000126,0.000102,0.160677947
2016/5/4,10000603,2.15,0.0381,19551,2016-05-25T00:00:00Z,0.057534247,2.153,0.02030313,0.015,-0.002779,0.000008,0.000097,0.156157399
2016/5/5,10000603,2.15,0.0346,15946,2016-05-25T00:00:00Z,0.054794521,2.151,0.02030313,0.015,-0.000929,0.000001,0.000091,0.151443299
2016/5/6,10000603,2.15,0.018,35138,2016-05-25T00:00:00Z,0.052054795,2.103,0.02030313,0.015,-0.022315,0.000498,0.000115,0.170552773
2016/5/9,10000603,2.15,0.0111,33837,2016-05-25T00:00:00Z,0.043835616,2.071,0.02030313,0.015,-0.015216,0.000232,0.000122,0.175624033
2016/5/10,10000602,2.1,0.019,22038,2016-05-25T00:00:00Z,0.04109589,2.07,0.02030313,0.015,-0.000483,0,0.000115,0.170284169
2016/5/11,10000602,2.1,0.0145,23311,2016-05-25T00:00:00Z,0.038356164,2.077,0.02030313,0.015,0.003382,0.000011,0.000109,0.165619447
2016/5/12,10000601,2.05,0.0411,29277,2016-05-25T00:00:00Z,0.035616438,2.083,0.02030313,0.015,0.002889,0.000008,0.000103,0.160966426
2016/5/13,10000601,2.05,0.037,18099,2016-05-25T00:00:00Z,0.032876712,2.079,0.02030313,0.015,-0.00192,0.000004,0.000097,0.156241272
2016/5/16,10000601,2.05,0.038,20321,2016-05-25T00:00:00Z,0.024657534,2.081,0.02030313,0.015,0.000962,0.000001,0.000091,0.151527713
2016/5/17,10000602,2.1,0.0073,21303,2016-05-25T00:00:00Z,0.021917808,2.077,0.02030313,0.015,-0.001922,0.000004,0.000086,0.147101572
2016/5/18,10000601,2.05,0.0273,25547,2016-05-25T00:00:00Z,0.019178082,2.078,0.02030313,0.015,0.000481,0,0.000081,0.142632552
2016/5/19,10000601,2.05,0.0255,16096,2016-05-25T00:00:00Z,0.016438356,2.072,0.02030313,0.015,-0.002887,0.000008,0.000076,0.138742417
2016/5/20,10000602,2.1,0.0052,16864,2016-05-25T00:00:00Z,0.01369863,2.083,0.02030313,0.015,0.005309,0.000028,0.000073,0.136090543
2016/5/23,10000602,2.1,0.0028,21757,2016-05-25T00:00:00Z,0.005479452,2.084,0.02030313,0.015,0.00048,0,0.000069,0.131957882
2016/5/24,10000523,2.1,0.0165,16858,2016-06-22T00:00:00Z,0.079452055,2.069,0.02030313,0.015,-0.007198,0.000052,0.000068,0.130963464
2016/5/25,10000523,2.1,0.0175,16885,2016-06-22T00:00:00Z,0.076712329,2.074,0.02030313,0.015,0.002417,0.000006,0.000064,0.127321032
2016/5/26,10000529,2.05,0.0409,25224,2016-06-22T00:00:00Z,0.073972603,2.074,0.02030313,0.015,0,0,0.00006,0.123442321
2016/5/27,10000529,2.05,0.0417,16306,2016-06-22T00:00:00Z,0.071232877,2.078,0.02030313,0.015,0.001929,0.000004,0.000057,0.119916502
2016/5/30,10000523,2.1,0.0202,21862,2016-06-22T00:00:00Z,0.063013699,2.089,0.02030313,0.015,0.005294,0.000028,0.000055,0.118071407
2016/5/31,10000523,2.1,0.0683,51420,2016-06-22T00:00:00Z,0.060273973,2.16,0.02030313,0.015,0.033988,0.001155,0.000121,0.174843735
2016/6/1,10000459,2.15,0.0303,32793,2016-06-22T00:00:00Z,0.057534247,2.142,0.02030313,0.015,-0.008333,0.000069,0.000118,0.172586534
2016/6/2,10000459,2.15,0.03,24134,2016-06-22T00:00:00Z,0.054794521,2.14,0.02030313,0.015,-0.000934,0.000001,0.000111,0.167368237
2016/6/3,10000459,2.15,0.0353,24375,2016-06-22T00:00:00Z,0.052054795,2.154,0.02030313,0.015,0.006542,0.000043,0.000107,0.164251369
2016/6/6,10000459,2.15,0.0254,26742,2016-06-22T00:00:00Z,0.043835616,2.141,0.02030313,0.015,-0.006035,0.000036,0.000103,0.160967519
2016/6/7,10000459,2.15,0.0255,19550,2016-06-22T00:00:00Z,0.04109589,2.143,0.02030313,0.015,0.000934,0.000001,0.000097,0.156106066
2016/6/8,10000459,2.15,0.0209,23904,2016-06-22T00:00:00Z,0.038356164,2.139,0.02030313,0.015,-0.001867,0.000003,0.000091,0.151524372
2016/6/13,10000523,2.1,0.0154,33218,2016-06-22T00:00:00Z,0.024657534,2.088,0.02030313,0.015,-0.023843,0.000568,0.00012,0.173716855
2016/6/14,10000459,2.15,0.0082,31837,2016-06-22T00:00:00Z,0.021917808,2.101,0.02030313,0.015,0.006226,0.000039,0.000115,0.170155814
2016/6/15,10000523,2.1,0.0192,43173,2016-06-22T00:00:00Z,0.019178082,2.109,0.02030313,0.015,0.003808,0.000014,0.000109,0.165635264
2016/6/16,10000523,2.1,0.0129,24485,2016-06-22T00:00:00Z,0.016438356,2.102,0.02030313,0.015,-0.003319,0.000011,0.000103,0.16110713
2016/6/17,10000523,2.1,0.0165,37917,2016-06-22T00:00:00Z,0.01369863,2.109,0.02030313,0.015,0.00333,0.000011,0.000097,0.156734991
2016/6/20,10000523,2.1,0.0172,19395,2016-06-22T00:00:00Z,0.005479452,2.114,0.02030313,0.015,0.002371,0.000006,0.000092,0.152239582
2016/6/21,10000523,2.1,0.0144,31537,2016-06-22T00:00:00Z,0.002739726,2.112,0.02030313,0.015,-0.000946,0.000001,0.000087,0.147647587
2016/6/22,10000523,2.1,0.0145,23648,2016-06-22T00:00:00Z,0,2.124,0.02030313,0.015,0.005682,0.000032,0.000083,0.144844542
2016/6/23,10000634,2.1,0.0486,19744,2016-07-27T00:00:00Z,0.093150685,2.116,0.02030313,0.015,-0.003766,0.000014,0.000079,0.141193635
2016/6/24,10000634,2.1,0.0383,45064,2016-07-27T00:00:00Z,0.090410959,2.09,0.02030313,0.015,-0.012287,0.000151,0.000083,0.14499069
2016/6/27,10000634,2.1,0.0443,27217,2016-07-27T00:00:00Z,0.082191781,2.111,0.02030313,0.015,0.010048,0.000101,0.000084,0.145902247
2016/6/28,10000634,2.1,0.046,27507,2016-07-27T00:00:00Z,0.079452055,2.117,0.02030313,0.015,0.002842,0.000008,0.00008,0.14188856
2016/6/29,10000634,2.1,0.0535,33676,2016-07-27T00:00:00Z,0.076712329,2.135,0.02030313,0.015,0.008503,0.000072,0.000079,0.141483248
2016/6/30,10000634,2.1,0.0552,27988,2016-07-27T00:00:00Z,0.073972603,2.136,0.02030313,0.015,0.000468,0,0.000075,0.137185189
2016/7/1,10000634,2.1,0.0558,20748,2016-07-27T00:00:00Z,0.071232877,2.142,0.02030313,0.015,0.002809,0.000008,0.000071,0.13345371
2016/7/4,10000635,2.15,0.0437,40636,2016-07-27T00:00:00Z,0.063013699,2.177,0.02030313,0.015,0.01634,0.000267,0.000082,0.144146481
2016/7/5,10000641,2.2,0.0225,32025,2016-07-27T00:00:00Z,0.060273973,2.185,0.02030313,0.015,0.003675,0.000014,0.000078,0.140483794
2016/7/6,10000635,2.15,0.0476,23628,2016-07-27T00:00:00Z,0.057534247,2.184,0.02030313,0.015,-0.000458,0,0.000074,0.136215717
2016/7/7,10000635,2.15,0.05,28455,2016-07-27T00:00:00Z,0.054794521,2.189,0.02030313,0.015,0.002289,0.000005,0.00007,0.132365728
2016/7/8,10000641,2.2,0.0195,21644,2016-07-27T00:00:00Z,0.052054795,2.177,0.02030313,0.015,-0.005482,0.00003,0.000067,0.130091616
2016/7/11,10000641,2.2,0.0204,47713,2016-07-27T00:00:00Z,0.043835616,2.188,0.02030313,0.015,0.005053,0.000026,0.000065,0.12764963
